BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
B3707,ERS,CORTELYOU RD & E 9 ST,11218.0,Brooklyn,BK12,40.0,40.63889518,-73.96981388,POINT (-73.96981388 40.63889518),7337.533125756602
M0512,ERS,WASHINGTON ST & CHARLES ST,10014.0,Manhattan,MN02,3.0,40.73409437,-74.00849166,POINT (-74.00849166 40.73409437),7666.182839970502
Q9742,BARS,73 AVE & 188 ST,11365.0,Queens,QN08,23.0,40.73313072,-73.78302493,POINT (-73.78302493 40.73313072),10236.485609194751
Q4903,ERS,71 AVE 400' E OF KISSENA BLVD,11367.0,Queens,QN08,24.0,40.73046834,-73.81480926,POINT (-73.81480926 40.73046834),8826.86007674884
R1632,BARS,WILLOW POND RD & BENEDICT RD,10304.0,Staten Island,SI02,50.0,40.59830715,-74.1086959,POINT (-74.1086959 40.59830715),15427.696641881712
M0737,ERS,2 AVE & E 37 ST,10016.0,Manhattan,MN06,4.0,40.74668256,-73.97449588,POINT (-73.97449588 40.74668256),6455.891378984512
Q3003,BARS,MIDTOWN XWAY N & 42 ST,11377.0,Queens,QN02,26.0,40.7358617,-73.92386413,POINT (-73.92386413 40.7358617),5545.1076257665445
Q9835,ERS,S/W CORNER OF ARCHER AVE & 150 ST,11435.0,Queens,QN12,27.0,40.70137846,-73.80420644,POINT (-73.80420644 40.70137846),9037.973547781481
R4044,BARS,DRUMGOOLE RD W & ELLSWORTH AVE,10309.0,Staten Island,SI03,51.0,40.53516842,-74.19616558,POINT (-74.19616558 40.53516842),22864.958232392997
R1242,BARS,MC CLEAN AVE & LINDWOOD AVE,10305.0,Staten Island,SI02,50.0,40.59599769,-74.07292171,POINT (-74.07292171 40.59599769),13795.882238458404
Q7673,BARS,DITMARS BLVD & 81 ST,11370.0,Queens,QN01,22.0,40.76891624,-73.88872551,POINT (-73.88872551 40.76891624),6907.887360817161
B1888,ERS,JAMAICA AVE & ASHFORD ST,11207.0,Brooklyn,BK05,37.0,40.6829501,-73.88735392,POINT (-73.88735392 40.6829501),6147.759818881066
R4521,ERS,JOHNSON AVE & CRAIG AVE,10307.0,Staten Island,SI03,51.0,40.51107181,-74.2466825,POINT (-74.2466825 40.51107181),26611.55430797305
Q6064,ERS,LIBERTY AVE & LIVERPOOL ST,11435.0,Queens,QN12,28.0,40.69474072,-73.80624271,POINT (-73.80624271 40.69474072),8974.348116474868
Q5341,BARS,JAMAICA AVE & WOODHULL AVE NEAR 197 ST,11423.0,Queens,QN12,23.0,40.71347251,-73.76329339,POINT (-73.76329339 40.71347251),10946.607557355524
R2379,ERS,RICHMOND AVE OPP ETON PL/OVFD,10314.0,Staten Island,SI02,50.0,40.60467096,-74.16259702,POINT (-74.16259702 40.60467096),17802.085825634123
R1856,ERS,CAPODANNO BLVD & SLATER BLVD,10305.0,Staten Island,SI02,50.0,40.57610794,-74.08243931,POINT (-74.08243931 40.57610794),15202.18449601422
R0585,ERS,GREENLEAF AVE & FLOYD ST,10310.0,Staten Island,SI01,49.0,40.62871999,-74.12705815,POINT (-74.12705815 40.62871999),15009.491224677993
M0376,ERS,HUDSON ST & MORTON ST,10014.0,Manhattan,MN02,3.0,40.73094706,-74.00673713,POINT (-74.00673713 40.73094706),7542.072058406288
Q4866,BARS,10 AVE & 162 ST,11357.0,Queens,QN07,19.0,40.79242749,-73.79985396,POINT (-73.79985396 40.79242749),10804.555555554165
Q5541,BARS,91 AVE & 215 PL,11428.0,Queens,QN13,23.0,40.72298201,-73.74474805,POINT (-73.74474805 40.72298201),11928.199140171266
M0463,ERS,3 AVE & E 12 ST,10003.0,Manhattan,MN03,2.0,40.73196521,-73.98815308,POINT (-73.98815308 40.73196521),6736.576439070196
R3433,BARS,HYLAN BLVD & BAY TER,10306.0,Staten Island,SI03,51.0,40.55235618,-74.13316826,POINT (-74.13316826 40.55235618),18866.364499020852
B1207,ERS,8 AVE & 15 ST,11215.0,Brooklyn,BK06,39.0,40.66214149,-73.98223034,POINT (-73.98223034 40.66214149),6907.630617587961
B3397,ERS,CONEY ISLAND AVE & AVENUE Y,11235.0,Brooklyn,BK15,48.0,40.58945291,-73.96051667,POINT (-73.96051667 40.58945291),9205.45783382791
M0128,ERS,400'S OF CATHERINE & 350' W OF SOUTH STS,10038.0,Manhattan,MN03,1.0,40.70972375,-73.99792599,POINT (-73.99792599 40.70972375),6927.648476543949
R2788,ERS,RICHMOND AVE 500' N OF NOME AVE/OVFD,10314.0,Staten Island,SI02,51.0,40.5912856,-74.16461737,POINT (-74.16461737 40.5912856),18507.480038830832
Q9667,BARS,85 AVE & 122 ST,11415.0,Queens,QN09,29.0,40.70346982,-73.82945842,POINT (-73.82945842 40.70346982),8015.171426363339
M1715,ERS,AMSTERDAM AVE & W 172 ST,10032.0,Manhattan,MN12,10.0,40.84231167,-73.93514018,POINT (-73.93514018 40.84231167),8686.555013158872
R0393,ERS,WEST RALEIGH AVE & FREEMAN PL,10310.0,Staten Island,SI01,49.0,40.62650805,-74.11655185,POINT (-74.11655185 40.62650805),14586.23018899979
M0242,ERS,SOUTH ST & GOUVERNEUR SLIP,10002.0,Manhattan,MN03,2.0,40.7104635,-73.98302698,POINT (-73.98302698 40.7104635),6320.038870312982
Q6272,BARS,12 RD & 160 ST,11357.0,Queens,QN07,19.0,40.79044187,-73.80192763,POINT (-73.80192763 40.79044187),10661.150214140887
Q8803,ERS,109 AVE & 133 ST,11419.0,Queens,QN10,28.0,40.68602462,-73.81086182,POINT (-73.81086182 40.68602462),8866.13874577507
X2932,ERS,GRAND AVE & W 174 ST,10453.0,Bronx,BX05,14.0,40.84727122,-73.91504409,POINT (-73.91504409 40.84727122),9085.026455590749
R0294,ERS,GORDON ST & HUDSON ST,10304.0,Staten Island,SI01,49.0,40.62442223,-74.0826292,POINT (-74.0826292 40.62442223),13021.762369226928
Q9395,BARS,43 AVE & 97 PL,11368.0,Queens,QN04,21.0,40.7460995,-73.86641372,POINT (-73.86641372 40.7460995),7107.19686691019
R1338,BARS,GLASCOE AVE & COLUMBUS PL,10314.0,Staten Island,SI01,50.0,40.61715205,-74.14052839,POINT (-74.14052839 40.61715205),16165.818883447444
B4266,ERS,KINGS HIGHWAY & E 8 ST,11223.0,Brooklyn,BK15,44.0,40.60647843,-73.96461753,POINT (-73.96461753 40.60647843),8553.907789412275
B3522,ERS,SURF AVE & W 37 ST,11224.0,Brooklyn,BK13,47.0,40.57332704,-74.00254829,POINT (-74.00254829 40.57332704),11529.06226227893
Q5192,ERS,PENELOPE AVE & 71 ST,11379.0,Queens,QN05,30.0,40.71618644,-73.88411234,POINT (-73.88411234 40.71618644),6163.468361156953
Q9293,BARS,52 AVE & 90 ST,11373.0,Queens,QN04,25.0,40.73880273,-73.87383531,POINT (-73.87383531 40.73880273),6751.342534395506
Q3154,ERS,77 RD & AUSTIN ST,11375.0,Queens,QN06,29.0,40.71413292,-73.83494127,POINT (-73.83494127 40.71413292),7859.83997345849
B1646,ERS,HOWARD AVE & ST MARKS AVE,11233.0,Brooklyn,BK16,41.0,40.67354188,-73.91954093,POINT (-73.91954093 40.67354188),5619.7135066151195
X3472,ERS,COLDEN AVE & ADEE AVE,10469.0,Bronx,BX11,12.0,40.86956712,-73.85948361,POINT (-73.85948361 40.86956712),11719.529536266571
Q8509,ERS,93 AVE & 75 ST,11421.0,Queens,QN09,30.0,40.68441169,-73.86490818,POINT (-73.86490818 40.68441169),6832.737605641694
M0593,ERS,11 AVE & W 20 ST,10011.0,Manhattan,MN04,3.0,40.74681376,-74.00795844,POINT (-74.00795844 40.74681376),7829.4600945964485
R0569,ERS,DONGAN AVE & MANOR RD,10314.0,Staten Island,SI01,50.0,40.61463101,-74.12264687,POINT (-74.12264687 40.61463101),15394.3840699048
B1670,ERS,BLAKE AVE 500' E OF ROCKAWAY AVE,11212.0,Brooklyn,BK16,41.0,40.66571252,-73.9087103,POINT (-73.9087103 40.66571252),6003.357892971425
R4316,ERS,VETERANS RD E & CLAY PIT RD,10309.0,Staten Island,SI03,51.0,40.54018453,-74.2235783,POINT (-74.2235783 40.54018453),23989.79317266602
B0375,ERS,PARK AVE & CLASSON AVE,11205.0,Brooklyn,BK03,33.0,40.69620749,-73.96158556,POINT (-73.96158556 40.69620749),5610.90309604108
Q5655,BARS,116 RD & FRANCIS LEWIS BLVD,11411.0,Queens,QN12,27.0,40.69679987,-73.74649367,POINT (-73.74649367 40.69679987),11715.106673882066
Q7766,BARS,31 AVE & 94 ST,11369.0,Queens,QN03,21.0,40.76041119,-73.8748411,POINT (-73.8748411 40.76041119),7112.715042841345
B4236,ERS,DAHILL RD OPP 64 ST,11204.0,Brooklyn,BK11,44.0,40.61057921,-73.97439073,POINT (-73.97439073 40.61057921),8675.34442608603
B1827,ERS,SUTTER AVE & MONTAUK AVE,11208.0,Brooklyn,BK05,42.0,40.67199721,-73.87741112,POINT (-73.87741112 40.67199721),6663.8843279606435
B2295,ERS,SEAVIEW AVE & REMSEN AVE,11236.0,Brooklyn,BK18,46.0,40.63038586,-73.89500062,POINT (-73.89500062 40.63038586),7633.546631413437
Q1046,BARS,BEACH 6 ST & JARVIS AVE,11691.0,Queens,QN14,31.0,40.59867493,-73.74024581,POINT (-73.74024581 40.59867493),15224.514297588921
M1287,ERS,LEXINGTON AVE & E 103 ST,10029.0,Manhattan,MN11,8.0,40.79031446,-73.94768749,POINT (-73.94768749 40.79031446),6817.429980580306
Q5521,BARS,93 AVE & HOLLIS COURT BLVD,11428.0,Queens,QN13,23.0,40.71861021,-73.74912743,POINT (-73.74912743 40.71861021),11671.365844072738
B2795,ERS,14 AVE & 67 ST,11219.0,Brooklyn,BK11,38.0,40.62348994,-74.00052988,POINT (-74.00052988 40.62348994),9148.425599355356
X3738,ERS,JOHNSON AVE & W 232 ST,10463.0,Bronx,BX08,11.0,40.8835225,-73.91033844,POINT (-73.91033844 40.8835225),10953.394548402883
Q7365,ERS,38 AVE & 22 ST,11101.0,Queens,QN01,26.0,40.75703086,-73.93811872,POINT (-73.93811872 40.75703086),5848.964452340383
Q1275,ERS,DE COSTA AVE & BEACH 67 ST,11692.0,Queens,QN14,31.0,40.59835534,-73.7967224,POINT (-73.7967224 40.59835534),12585.86231575952
R2212,ERS,BURBANK AVE & NORTH RAILROAD AVE,10306.0,Staten Island,SI02,50.0,40.57548283,-74.11488041,POINT (-74.11488041 40.57548283),16812.9594697482
Q4464,ERS,37 AVE & MAIN ST,11354.0,Queens,QN07,20.0,40.76154814,-73.83111885,POINT (-73.83111885 40.76154814),8713.268218274306
Q5524,BARS,93 AVE & 212 PL,11428.0,Queens,QN13,23.0,40.71895498,-73.74725149,POINT (-73.74725149 40.71895498),11766.076097453968
M1246,ERS,LEXINGTON AVE & E 97 ST,10029.0,Manhattan,MN11,5.0,40.78654012,-73.95043455,POINT (-73.95043455 40.78654012),6762.394978318231
M0188,ERS,GREENE ST & CANAL ST,10013.0,Manhattan,MN02,1.0,40.72037709,-74.00325955,POINT (-74.00325955 40.72037709),7254.56018328974
R0832,ERS,OCEAN TERR & COVERLY AVE,10301.0,Staten Island,SI02,50.0,40.60444076,-74.10206195,POINT (-74.10206195 40.60444076),14831.972877804556
R2172,ERS,SOUTH AVE & FAHY AVE,10314.0,Staten Island,SI02,50.0,40.62044326,-74.16909,POINT (-74.16909 40.62044326),17440.798679552205
R0625,BARS,SCARBORO AVE & ABBOTT ST,10305.0,Staten Island,SI01,49.0,40.61337531,-74.06324871,POINT (-74.06324871 40.61337531),12565.644204182678
R1214,ERS,CAPODANNO BLVD & WENTWORTH AVE,10305.0,Staten Island,SI02,50.0,40.58825507,-74.06874839,POINT (-74.06874839 40.58825507),13957.351194902956
B0900,ERS,BROOKLYN AVE & HERKIMER ST,11216.0,Brooklyn,BK03,36.0,40.67933611,-73.94404799,POINT (-73.94404799 40.67933611),5456.934079198006
X3546,ERS,PARKSIDE PL & E 207 ST,10467.0,Bronx,BX07,11.0,40.87475871,-73.873861,POINT (-73.873861 40.87475871),11491.08441257858
R0729,ERS,POST AVE & DECKER AVE,10302.0,Staten Island,SI01,49.0,40.63212122,-74.13283281,POINT (-74.13283281 40.63212122),15152.005127727974
Q8531,ERS,88 AVE & 80 ST,11421.0,Queens,QN09,30.0,40.69004699,-73.8616573,POINT (-73.8616573 40.69004699),6878.818396264582
B1279,ERS,7 AVE & 14 ST,11215.0,Brooklyn,BK06,39.0,40.66388588,-73.9840888,POINT (-73.9840888 40.66388588),6923.338192549447
Q4165,BARS,NURGE AVE & 54 PL,11378.0,Queens,QN05,30.0,40.71466746,-73.91149345,POINT (-73.91149345 40.71466746),5468.9422966307975
Q6854,BARS,118 AVE & 219 ST,11411.0,Queens,QN13,27.0,40.69383985,-73.74182287,POINT (-73.74182287 40.69383985),11963.375269286733
B3720,ERS,SUTTER AVE & E 98 ST,11212.0,Brooklyn,BK16,41.0,40.66521004,-73.92314719,POINT (-73.92314719 40.66521004),5803.24564972501
Q5169,BARS,COOLIDGE AVE & 150 ST,11435.0,Queens,QN08,24.0,40.7149992,-73.81020986,POINT (-73.81020986 40.7149992),8850.089028327686
B1801,ERS,BLAKE AVE & LINWOOD ST,11208.0,Brooklyn,BK05,42.0,40.66980442,-73.88154455,POINT (-73.88154455 40.66980442),6591.712278242621
B3724,ERS,REMSEN AVE & WINTHROP ST,11212.0,Brooklyn,BK17,41.0,40.65947395,-73.92719711,POINT (-73.92719711 40.65947395),5951.611257068951
B2414,ERS,CLARENDON RD & E 39 ST,11203.0,Brooklyn,BK17,45.0,40.6437801,-73.9401583,POINT (-73.9401583 40.6437801),6504.161874284337
R1842,BARS,BUEL AVE & RICHMOND RD,10304.0,Staten Island,SI02,50.0,40.58934426,-74.10149482,POINT (-74.10149482 40.58934426),15490.21819035294
M1244,ERS,CENTRAL PARK W & W 97 ST,10025.0,Manhattan,,7.0,40.79236205,-73.96417599,POINT (-73.96417599 40.79236205),7252.016904528801
Q4374,ERS,HILLSIDE AVE & PARSONS BLVD,11432.0,Queens,QN12,24.0,40.7077158,-73.80278721,POINT (-73.80278721 40.7077158),9115.37391755222
R0325,ERS,LAWRENCE AVE & HARVEST AVE,10310.0,Staten Island,SI01,49.0,40.62767844,-74.10697483,POINT (-74.10697483 40.62767844),14068.707849687888
Q2679,BARS,BAISLEY BLVD & SMITH ST,11434.0,Queens,QN12,28.0,40.67903088,-73.77841936,POINT (-73.77841936 40.67903088),10403.850482313348
Q7557,BARS,DITMARS BLVD & 33 ST,11105.0,Queens,QN01,22.0,40.77536622,-73.90961676,POINT (-73.90961676 40.77536622),6562.220378570126
Q1620,ERS,CROSS BAY BLVD 50' N OF 2 RD BROAD CHNL,11693.0,Queens,QN14,32.0,40.61440555,-73.82099393,POINT (-73.82099393 40.61440555),10868.150786954078
Q5024,ERS,111 AVE & 177 ST,11433.0,Queens,QN12,27.0,40.69664765,-73.77627203,POINT (-73.77627203 40.69664765),10294.119117920332
X4236,ERS,EDISON AVE & BAISLEY AVE,10461.0,Bronx,BX10,13.0,40.83582647,-73.82879835,POINT (-73.82879835 40.83582647),11237.225320072568
Q6340,BARS,DOUGLASTON PWAY & 40 AVE,11363.0,Queens,QN11,19.0,40.7697944,-73.74956315,POINT (-73.74956315 40.7697944),12526.064975456622
Q5501,BARS,HILLSIDE AVE & 208 ST,11427.0,Queens,QN08,23.0,40.72209073,-73.7579743,POINT (-73.7579743 40.72209073),11276.108031065452
R3529,ERS,ARDEN AVE RD & ARTHUR KILL RD,10312.0,Staten Island,SI03,51.0,40.55886154,-74.19753735,POINT (-74.19753735 40.55886154),21745.592030689124
B0024,BARS,FRANKLIN & DUPONT STS,11222.0,Brooklyn,BK01,33.0,40.73555242,-73.95852419,POINT (-73.95852419 40.73555242),5813.832011755662
B1983,ERS,STANLEY AVE OPP LINCOLN AVE,11208.0,Brooklyn,BK05,42.0,40.66586559,-73.86476564,POINT (-73.86476564 40.66586559),7243.4485951038
Q9682,ERS,JAMAICA AVE & LEFFERTS BLVD,11418.0,Queens,QN09,29.0,40.70000887,-73.8308864,POINT (-73.8308864 40.70000887),7958.990085223657
Q6203,BARS,34 AVE & PARSONS BLVD,11354.0,Queens,QN07,20.0,40.7668872,-73.82395033,POINT (-73.82395033 40.7668872),9125.51347032693
R2488,BARS,NEW DORP LA & 3 ST,10306.0,Staten Island,SI02,50.0,40.57502258,-74.11829687,POINT (-74.11829687 40.57502258),17003.24705901751
R1155,BARS,HOLLAND AVE & RICHMOND TERR,10303.0,Staten Island,SI01,49.0,40.64051793,-74.17128737,POINT (-74.17128737 40.64051793),16718.960416589576
Q7752,BARS,30 AVE & 93 ST,11369.0,Queens,QN03,21.0,40.76144373,-73.87601372,POINT (-73.87601372 40.76144373),7099.201101919673
M0197,ERS,BAXTER ST & GRAND ST,10013.0,Manhattan,MN02,1.0,40.71958127,-73.99805387,POINT (-73.99805387 40.71958127),7010.089158336992
Q5043,BARS,LIBERTY AVE & 185 ST,11412.0,Queens,QN12,27.0,40.70461711,-73.77178899,POINT (-73.77178899 40.70461711),10497.731126268964
R1314,BARS,CASWELL AVE & BRYSON AVE,10314.0,Staten Island,SI01,50.0,40.61398123,-74.14456996,POINT (-74.14456996 40.61398123),16502.661566446553
Q6140,BARS,39 AVE & CLEARVIEW XWAY E SVC RD,11361.0,Queens,QN11,19.0,40.76314252,-73.77870255,POINT (-73.77870255 40.76314252),10973.06612409944
Q7509,BARS,27 AVE & 12 ST,11102.0,Queens,QN01,22.0,40.77360955,-73.92987945,POINT (-73.92987945 40.77360955),6273.030741652349
Q1064,BARS,CORNAGA AVE & MOTT AVE,11691.0,Queens,QN14,31.0,40.60268742,-73.74954558,POINT (-73.74954558 40.60268742),14590.129830767039
Q5572,BARS,94 RD & SPRINGFIELD BLVD,11428.0,Queens,QN13,23.0,40.72055737,-73.73602628,POINT (-73.73602628 40.72055737),12334.028534289111
Q9871,BARS,GOETHALS AVE & PARSONS BLVD,11432.0,Queens,QN08,24.0,40.7184456,-73.80861284,POINT (-73.80861284 40.7184456),8945.687910833298
Q0160,BARS,JFK - BLDG 261 LUFTHANSA CARGO,11430.0,Queens,JFK,28.0,40.66215305,-73.78734208,POINT (-73.78734208 40.66215305),10422.977424417046
Q4592,ERS,FRESH POND RD & 60 DR,11378.0,Queens,QN05,30.0,40.71533785,-73.90126118,POINT (-73.90126118 40.71533785),5702.496841071276
B1029,ERS,KINGSTON AVE & MAPLE ST,11203.0,Brooklyn,BK09,41.0,40.6613205,-73.9426882,POINT (-73.9426882 40.6613205),5900.538749798514
M0095,ERS,CHURCH ST & BARCLAY ST,10007.0,Manhattan,MN01,1.0,40.71272457,-74.00966812,POINT (-74.00966812 40.71272457),7489.267154105639
B1464,ERS,6 AVE & 48 ST,11220.0,Brooklyn,BK07,38.0,40.64489724,-74.00695079,POINT (-74.00695079 40.64489724),8575.205176518592
R0754,BARS,PORT RICHMOND AVE & CASTLETON AVE,10302.0,Staten Island,SI01,49.0,40.63602507,-74.13476961,POINT (-74.13476961 40.63602507),15087.691876838622
B0579,ERS,3 AVE & BUTLER ST,11217.0,Brooklyn,BK06,33.0,40.68088023,-73.9837114,POINT (-73.9837114 40.68088023),6500.955109961391
Q9317,BARS,N/S ROOSEVELT AVE 1100' E OF 114 ST,11368.0,Queens,,21.0,40.753621,-73.84939934,POINT (-73.84939934 40.753621),7851.7685981872055
B0162,BARS,MONITOR ST & RICHARDSON ST,11211.0,Brooklyn,BK01,34.0,40.71911169,-73.94153959,POINT (-73.94153959 40.71911169),5313.219711583062
B2577,ERS,DAHILL RD & CATON AVE,11218.0,Brooklyn,BK12,39.0,40.64718167,-73.98132888,POINT (-73.98132888 40.64718167),7398.686727802532
Q7416,BARS,STEINWAY ST & BROADWAY,11103.0,Queens,QN01,26.0,40.75897381,-73.91899822,POINT (-73.91899822 40.75897381),5995.816441623009
Q2934,BARS,W/S VAN WYCK XWAY 130' N OF 82 AVE,11415.0,Queens,QN09,29.0,40.71418296,-73.82510741,POINT (-73.82510741 40.71418296),8240.86683361634
B2865,ERS,20 AVE & 71 ST,11204.0,Brooklyn,BK11,47.0,40.61312289,-73.98939734,POINT (-73.98939734 40.61312289),9113.326318724081
B0309,ERS,BEDFORD AVE & TAYLOR ST,11211.0,Brooklyn,BK01,33.0,40.70589987,-73.96309795,POINT (-73.96309795 40.70589987),5650.468230623742
B1850,ERS,EUCLID AVE & ETNA ST,11208.0,Brooklyn,BK05,37.0,40.68650686,-73.87495084,POINT (-73.87495084 40.68650686),6472.810107476086
Q4217,ERS,PENELOPE AVE & 82 PL,11379.0,Queens,QN05,30.0,40.72052635,-73.8722723,POINT (-73.8722723 40.72052635),6570.866123911319
Q6284,BARS,BELL BLVD & 28 AVE,11360.0,Queens,QN11,19.0,40.7770256,-73.77553732,POINT (-73.77553732 40.7770256),11479.630199606816
X4691,ERS,SEMINOLE AVE & CHOCTAW PL,10461.0,Bronx,BX11,13.0,40.85581495,-73.84948236,POINT (-73.84948236 40.85581495),11405.563542430662
Q9523,ERS,66 AVE & FITCHETT ST,11374.0,Queens,QN06,29.0,40.71917052,-73.86126794,POINT (-73.86126794 40.71917052),6930.344085908971
X3145,ERS,PARK AVE & E 180 ST,10457.0,Bronx,BX06,15.0,40.85208808,-73.89710539,POINT (-73.89710539 40.85208808),9706.688484151102
Q5152,ERS,DORAN AVE & 89 ST,11385.0,Queens,QN05,30.0,40.71042682,-73.86217795,POINT (-73.86217795 40.71042682),6829.316576985196
B2592,ERS,12 AVE & 55 ST,11219.0,Brooklyn,BK12,44.0,40.63299552,-73.9978127,POINT (-73.9978127 40.63299552),8628.507836404857
X3210,ERS,BOSTON RD & BX PARK E,10467.0,Bronx,BX11,15.0,40.85738597,-73.87093273,POINT (-73.87093273 40.85738597),10726.814571448107
Q3698,BARS,HARDING XWAY N & UNDERHILL AVE,11365.0,Queens,QN11,20.0,40.74309984,-73.78006329,POINT (-73.78006329 40.74309984),10513.810203836254
B3950,ERS,GREENE AVE & CARLTON AVE,11238.0,Brooklyn,BK02,35.0,40.68606458,-73.97143375,POINT (-73.97143375 40.68606458),6001.281171068029
B1368,ERS,OTSEGO ST & DIKEMAN ST,11231.0,Brooklyn,BK06,38.0,40.67437488,-74.00998996,POINT (-74.00998996 40.67437488),7773.406772575751
B0507,ERS,COLUMBIA ST & KANE ST,11201.0,Brooklyn,BK06,39.0,40.68775179,-74.00138866,POINT (-74.00138866 40.68775179),7143.503280520471
Q4674,ERS,55 RD & VAN HORN ST,11373.0,Queens,QN04,25.0,40.73341722,-73.87771964,POINT (-73.87771964 40.73341722),6552.907024095609
R3949,BARS,S/S ARTHKILL RD & INDUST LOOP W/COKE ST,10309.0,Staten Island,SI03,51.0,40.54583095,-74.22982368,POINT (-74.22982368 40.54583095),24020.22642929654
B1521,ERS,OCEAN PWAY & PARK CIRCLE,11218.0,Brooklyn,BK07,39.0,40.65108309,-73.97298199,POINT (-73.97298199 40.65108309),6970.563789473025
Q7012,BARS,REVIEW AVE & LAUREL HILL BLVD,11101.0,Queens,QN02,26.0,40.72913196,-73.93100878,POINT (-73.93100878 40.72913196),5409.505985116078
X4648,ERS,BRUCKNER BLVD S/B & CODDINGTON AVE,10461.0,Bronx,BX10,13.0,40.84129675,-73.82630353,POINT (-73.82630353 40.84129675),11591.586210089396
B1033,ERS,KINGSTON AVE & PRESIDENT ST,11213.0,Brooklyn,BK09,35.0,40.66762256,-73.94236048,POINT (-73.94236048 40.66762256),5707.630207779393
M1655,ERS,BRADHURST AVE & W 152 ST,10039.0,Manhattan,MN10,9.0,40.82765657,-73.93968953,POINT (-73.93968953 40.82765657),8027.211304836482
Q3120,ERS,PENELOPE AVE & WOODHAVEN BLVD,11374.0,Queens,QN05,29.0,40.72266126,-73.86765927,POINT (-73.86765927 40.72266126),6744.168615254031
R4809,ERS,JACOB ST & HAYWOOD ST,10307.0,Staten Island,SI03,51.0,40.51102918,-74.23270385,POINT (-74.23270385 40.51102918),25911.653143597054
B0568,ERS,BOND ST & PACIFIC ST,11217.0,Brooklyn,BK02,33.0,40.68629411,-73.9852592,POINT (-73.9852592 40.68629411),6477.2800923346695
B0823,ERS,CENTRAL AVE & PUTNAM AVE,11221.0,Brooklyn,BK04,37.0,40.6921653,-73.91475403,POINT (-73.91475403 40.6921653),5393.529539484003
X4288,ERS,CAMPBELL DRIVE & AGAR PL,10465.0,Bronx,BX10,13.0,40.83925204,-73.81738947,POINT (-73.81738947 40.83925204),11851.007520530866
M0717,ERS,3 AVE & E 34 ST,10016.0,Manhattan,MN06,2.0,40.7457258,-73.97812128,POINT (-73.97812128 40.7457258),6560.349912755373
B0665,ERS,NOSTRAND AVE & HART ST,11205.0,Brooklyn,BK03,36.0,40.69279366,-73.95205078,POINT (-73.95205078 40.69279366),5411.081593100416
M1536,ERS,LEXINGTON AVE & E 131 ST,10037.0,Manhattan,MN11,9.0,40.80817513,-73.93466428,POINT (-73.93466428 40.80817513),7227.32163471282
B3109,ERS,AVENUE M & E 48 ST,11234.0,Brooklyn,BK18,46.0,40.62123985,-73.9290765,POINT (-73.9290765 40.62123985),7432.936418921703
Q6122,BARS,42 AVE & CLEARVIEW XWAY E SVC RD,11361.0,Queens,QN11,19.0,40.76132518,-73.77768883,POINT (-73.77768883 40.76132518),10976.246117068975
X2205,ERS,ST ANNS AVE & E 146 ST,10454.0,Bronx,BX01,8.0,40.81230111,-73.91409757,POINT (-73.91409757 40.81230111),7549.885564204587
R2671,BARS,GUYON AVE & PENDALE ST,10306.0,Staten Island,SI03,50.0,40.56086599,-74.12084284,POINT (-74.12084284 40.56086599),17834.11186211457
B2339,ERS,CLARENDON RD & E 57 ST,11203.0,Brooklyn,BK17,45.0,40.64485405,-73.92284938,POINT (-73.92284938 40.64485405),6512.980497460282
Q9125,ERS,MAIN ST & 79 AVE,11367.0,Queens,QN08,24.0,40.71869343,-73.81764807,POINT (-73.81764807 40.71869343),8577.131211399617
Q6937,BARS,35 AVE & 165 ST,11358.0,Queens,QN07,19.0,40.76521152,-73.800495,POINT (-73.800495 40.76521152),10051.15926428467
