BOROBOX,BOX_TYPE,LOCATION,ZIP,BOROUGH,COMMUNITYDISTICT,CITYCOUNCIL,LATITUDE,LONGITUDE,Location Point,total_diff
Q5484,BARS,CAMDEN AVE & DUNKIRK ST,11433.0,Queens,QN12,27.0,40.70262043,-73.77353391,POINT (-73.77353391 40.70262043),45344.87527051472
R2893,BARS,AULTMAN AVE & RICHMOND RD/RVFD,10306.0,Staten Island,SI02,50.0,40.57305161,-74.13646078,POINT (-74.13646078 40.57305161),81924.33898398475
Q8655,BARS,FOCH BLVD & LONG ST,11434.0,Queens,QN12,28.0,40.68372017,-73.78467558,POINT (-73.78467558 40.68372017),43818.46569249106
B0517,ERS,VAN BRUNT ST & PRESIDENT ST,11231.0,Brooklyn,BK06,39.0,40.68432596,-74.0054981,POINT (-74.0054981 40.68432596),36145.700422368536
B0092,BARS,NORMAN AVE & LORIMER ST,11222.0,Brooklyn,BK01,33.0,40.72515214,-73.95259765,POINT (-73.95259765 40.72515214),28389.707903135484
M1405,ERS,3 AVE & E 118 ST,10035.0,Manhattan,MN11,8.0,40.79925316,-73.93906264,POINT (-73.93906264 40.79925316),35695.78714559463
X2693,ERS,NOBLE AVE BTW STORY AVE & LAFAYETTE AVE,10473.0,Bronx,BX09,18.0,40.82169765,-73.86796807,POINT (-73.86796807 40.82169765),42646.78215772213
X4776,ERS,CROTONA AVE & E FORDHAM RD,10458.0,Bronx,BX06,15.0,40.85728511,-73.88202608,POINT (-73.88202608 40.85728511),48060.64593936051
B1927,ERS,NEW JERSEY AVE & LINDEN BLVD,11207.0,Brooklyn,BK05,42.0,40.65892029,-73.88981946,POINT (-73.88981946 40.65892029),30972.11045630968
Q3277,BARS,ASTORIA BLVD S & 74 ST,11370.0,Queens,QN03,22.0,40.76605292,-73.89430809,POINT (-73.89430809 40.76605292),31846.4038313966
Q9152,ERS,68 AVE & 110 ST,11375.0,Queens,QN06,29.0,40.7276302,-73.84427654,POINT (-73.84427654 40.7276302),34055.683790604584
Q9536,ERS,OLCOTT ST & SELFRIDGE ST,11375.0,Queens,QN06,29.0,40.71286491,-73.85662665,POINT (-73.85662665 40.71286491),31672.824943394146
R0041,BARS,HYATT ST & ST MARKS PL,10301.0,Staten Island,SI01,49.0,40.64158514,-74.07789895,POINT (-74.07789895 40.64158514),55812.37747027587
M0208,ERS,SOUTH ST & PIKE SLIP,10002.0,Manhattan,MN03,1.0,40.70991356,-73.99170057,POINT (-73.99170057 40.70991356),33055.24263926028
Q5246,BARS,HILLSIDE AVE & 179 ST,11432.0,Queens,QN12,24.0,40.7124939,-73.78446145,POINT (-73.78446145 40.7124939),43304.92553381173
R3489,ERS,AMBOY RD & GIFFORDS LA,10308.0,Staten Island,SI03,51.0,40.55076844,-74.1501602,POINT (-74.1501602 40.55076844),89854.3561093082
M0525,ERS,BROADWAY & W 12 ST,10003.0,Manhattan,MN02,2.0,40.73321392,-73.99111355,POINT (-73.99111355 40.73321392),34060.01971475432
Q7577,BARS,21 AVE & 26 ST,11105.0,Queens,QN01,22.0,40.78012257,-73.9115234,POINT (-73.9115234 40.78012257),32759.3239157789
Q9846,ERS,ARCHER AVE & 160 ST,11433.0,Queens,QN12,27.0,40.70274056,-73.79841541,POINT (-73.79841541 40.70274056),40594.8990291108
Q6148,ERS,NORTHERN BLVD & CROSS IS PWAY,11362.0,Queens,QN11,23.0,40.76216121,-73.75688313,POINT (-73.75688313 40.76216121),52594.36565518681
Q5117,ERS,MYRTLE AVE & 65 PL,11385.0,Queens,QN05,30.0,40.70118443,-73.88893074,POINT (-73.88893074 40.70118443),27904.90923892512
R1554,ERS,MANOR RD & OCEAN TERR,10314.0,Staten Island,SI02,50.0,40.60180976,-74.12059546,POINT (-74.12059546 40.60180976),72304.99020693795
Q4083,ERS,FLUSHING AVE & 57 ST,11378.0,Queens,QN05,30.0,40.71695645,-73.9111864,POINT (-73.9111864 40.71695645),26776.49542813098
Q7849,BARS,37 AVE & 65 ST,11377.0,Queens,QN02,26.0,40.74849388,-73.8979167,POINT (-73.8979167 40.74849388),29597.494022688094
X3181,ERS,RYER AVE & E 182 ST,10457.0,Bronx,BX05,15.0,40.85566891,-73.89967156,POINT (-73.89967156 40.85566891),46277.35502674569
M0141,ERS,CENTRE ST & PEARL ST,10007.0,Manhattan,MN01,1.0,40.71431273,-74.00259804,POINT (-74.00259804 40.71431273),35129.26077113258
X3812,ERS,BARNES AVE & E 231 ST,10466.0,Bronx,BX12,12.0,40.89113488,-73.85526626,POINT (-73.85526626 40.89113488),58739.46582108679
X2532,ERS,NELSON AVE & W 166 ST,10452.0,Bronx,BX04,8.0,40.83533188,-73.92699376,POINT (-73.92699376 40.83533188),41496.7882752476
M1087,ERS,5 AVE & E 78 ST,10021.0,Manhattan,,6.0,40.77631031,-73.9642282,POINT (-73.9642282 40.77631031),34758.32930721102
R3295,ERS,HEREFORD ST & GIFFORDS LA,10308.0,Staten Island,SI03,51.0,40.56075226,-74.15452434,POINT (-74.15452434 40.56075226),88585.03278234183
X4447,ERS,HARPER AVE & BOSTON RD,10466.0,Bronx,BX12,12.0,40.88386168,-73.83460131,POINT (-73.83460131 40.88386168),60044.29019305559
Q7156,BARS,43 AVE & 13 ST,11101.0,Queens,QN02,26.0,40.75104683,-73.94645689,POINT (-73.94645689 40.75104683),29881.740290952774
M1748,ERS,FORT WASHINGTON AVE & W 181 ST,10033.0,Manhattan,MN12,10.0,40.85090855,-73.93828417,POINT (-73.93828417 40.85090855),44930.52625022123
Q1132,ERS,FAR ROCKAWAY BLVD & OCEAN CREST BLVD,11691.0,Queens,QN14,31.0,40.60113791,-73.75966397,POINT (-73.75966397 40.60113791),61399.73338267885
B1363,ERS,COLUMBIA ST & BAY ST,11231.0,Brooklyn,BK06,38.0,40.67329787,-74.00834131,POINT (-74.00834131 40.67329787),37566.59479869272
Q6432,BARS,HARDING XWAY S & 244 ST,11362.0,Queens,QN11,23.0,40.75787438,-73.73742699,POINT (-73.73742699 40.75787438),56247.35400346436
Q9434,ERS,162 ST 600' S OF 65 AVE,11365.0,Queens,QN08,24.0,40.73510926,-73.80670336,POINT (-73.80670336 40.73510926),40425.46392686373
X4436,ERS,BAYCHESTER AVE & TILLOTSON AVE,10475.0,Bronx,BX12,12.0,40.87925389,-73.83743419,POINT (-73.83743419 40.87925389),58588.939596037555
Q4120,ERS,FOREST AVE & WOODBINE ST,11385.0,Queens,QN05,30.0,40.7064937,-73.90283956,POINT (-73.90283956 40.7064937),26908.246523806367
B3570,ERS,N/SVC RD LIEF ERICSON DR & SHELL RD,11223.0,Brooklyn,BK13,47.0,40.58345612,-73.97435147,POINT (-73.97435147 40.58345612),47343.92981136357
B3735,ERS,BEDFORD AVE & CLARENDON RD,11226.0,Brooklyn,BK14,40.0,40.64288759,-73.95452484,POINT (-73.95452484 40.64288759),33404.90322888799
Q5689,BARS,113 AVE & 212 ST,11429.0,Queens,QN13,27.0,40.70437173,-73.74396692,POINT (-73.74396692 40.70437173),51458.643672059436
R0698,BARS,CAPODANNO BLVD & DOTY AVE,10305.0,Staten Island,SI02,50.0,40.59234145,-74.06417896,POINT (-74.06417896 40.59234145),62410.33915178811
Q7959,BARS,ELMHURST AVE & ITHACA ST,11373.0,Queens,QN04,25.0,40.74436091,-73.87878438,POINT (-73.87878438 40.74436091),30887.576052416047
B2012,ERS,SNEDIKER AVE & NEWPORT ST,11207.0,Brooklyn,BK05,42.0,40.66086066,-73.89881854,POINT (-73.89881854 40.66086066),30053.30679777994
Q0115,BARS,JFK - FUEL FARM BET TANK 87 & BLDG 158,,Queens,JFK,31.0,40.66010792,-73.81592596,POINT (-73.81592596 40.66010792),40587.076427566
Q9560,ERS,BURNS ST & 67 AVE,11375.0,Queens,QN06,29.0,40.72304091,-73.85629314,POINT (-73.85629314 40.72304091),32120.291042289704
R4493,ERS,ARBUTUS AVE & HYLAN BLVD,10312.0,Staten Island,SI03,51.0,40.52608906,-74.18031091,POINT (-74.18031091 40.52608906),102099.48532109063
Q7397,BARS,35 AVE & 42 ST,11101.0,Queens,QN01,26.0,40.75438765,-73.92052102,POINT (-73.92052102 40.75438765),29352.780811973742
R1036,ERS,TARGEE ST & CLOVE RD,10304.0,Staten Island,SI02,50.0,40.60769129,-74.08944235,POINT (-74.08944235 40.60769129),64461.564694046225
X3528,ERS,BRIGGS AVE & E MOSHOLU PWAY S,10458.0,Bronx,BX07,11.0,40.87295649,-73.88296699,POINT (-73.88296699 40.87295649),51358.463427380055
Q7731,BARS,29 AVE & HUMPHREYS ST,11369.0,Queens,QN03,21.0,40.76211744,-73.86627495,POINT (-73.86627495 40.76211744),34197.815088961164
Q6815,BARS,MURDOCK AVE & 223 ST,11429.0,Queens,QN13,27.0,40.70321954,-73.73426455,POINT (-73.73426455 40.70321954),53580.87783085415
Q6623,BARS,KILDARE RD & SURREY PL,11432.0,Queens,QN08,24.0,40.72457137,-73.78680344,POINT (-73.78680344 40.72457137),43350.64443416228
Q6813,BARS,113 AVE & 219 ST,11429.0,Queens,QN13,27.0,40.70408205,-73.73811825,POINT (-73.73811825 40.70408205),52731.13160690426
R3078,BARS,SPRATT AVE & DURANT AVE,10306.0,Staten Island,SI03,51.0,40.55627411,-74.13174424,POINT (-74.13174424 40.55627411),84591.56028323072
Q4497,BARS,45TH AVE & 149TH ST,11355.0,Queens,QN07,20.0,40.75604692,-73.81306995,POINT (-73.81306995 40.75604692),41230.1884862829
R0897,BARS,ARLO RD & STRATFORD AVE,10301.0,Staten Island,SI01,49.0,40.61965424,-74.0946245,POINT (-74.0946245 40.61965424),63215.82798990682
B1557,ERS,FLATBUSH AVE & REGENT PL,11226.0,Brooklyn,BK14,40.0,40.64651801,-73.95810672,POINT (-73.95810672 40.64651801),33216.7272295929
B0694,ERS,MYRTLE AVE & THROOP AVE,11206.0,Brooklyn,BK03,36.0,40.69603085,-73.94352527,POINT (-73.94352527 40.69603085),27149.401382456188
M0080,ERS,NASSAU ST & FULTON ST,10038.0,Manhattan,MN01,1.0,40.71022077,-74.00774467,POINT (-74.00774467 40.71022077),36010.182528179284
X3973,ERS,KEPLER AVE & E 239 ST,10470.0,Bronx,BX12,11.0,40.8999468,-73.87109852,POINT (-73.87109852 40.8999468),58720.3122690827
B2461,ERS,DITMAS AVE & E 19 ST,11226.0,Brooklyn,BK14,40.0,40.6387754,-73.96009053,POINT (-73.96009053 40.6387754),34658.54641699899
Q6396,BARS,LITTLE NECK PWAY & BATES RD,11362.0,Queens,QN11,19.0,40.76849472,-73.72968233,POINT (-73.72968233 40.76849472),59275.64452176844
X3783,ERS,FIELDSTON RD & W 246 ST,10471.0,Bronx,BX08,11.0,40.89353901,-73.90580491,POINT (-73.90580491 40.89353901),54290.548925937204
Q1330,ERS,BEACH 86 ST & FREEWAY,11693.0,Queens,QN14,31.0,40.58894376,-73.81135772,POINT (-73.81135772 40.58894376),54141.963027867605
Q5400,BARS,106 AVE & 227 ST,11429.0,Queens,QN13,27.0,40.70861209,-73.72878921,POINT (-73.72878921 40.70861209),54809.88257315755
M0413,ERS,PITT ST & HOUSTON ST,10002.0,Manhattan,MN03,2.0,40.72070879,-73.98130824,POINT (-73.98130824 40.72070879),31756.76756344698
Q0213,BARS,JFK - HANGER 6 S/E CORNER FED EXPRESS,11430.0,Queens,JFK,28.0,40.66005575,-73.78136483,POINT (-73.78136483 40.66005575),46806.6274142913
Q4936,ERS,133 AVE & 125 ST,11420.0,Queens,QN10,28.0,40.67119596,-73.81389133,POINT (-73.81389133 40.67119596),39626.205346771705
M0453,ERS,1 AVE & E 10 ST,10009.0,Manhattan,MN03,2.0,40.72876844,-73.98443161,POINT (-73.98443161 40.72876844),32684.104147545993
Q4308,BARS,17 RD & CLINTONVILLE ST,11357.0,Queens,QN07,19.0,40.78296243,-73.80823641,POINT (-73.80823641 40.78296243),45503.19351120102
R2368,ERS,RICHMOND AVE & AMSTERDAM PL/OVFD,10314.0,Staten Island,SI02,50.0,40.60048689,-74.16320322,POINT (-74.16320322 40.60048689),81935.68577524007
M0995,ERS,COLUMBUS AVE & W 68 ST,10023.0,Manhattan,MN07,6.0,40.77485168,-73.98065976,POINT (-73.98065976 40.77485168),36789.93785229984
M0225,ERS,E BROADWAY & JEFFERSON ST,10002.0,Manhattan,MN03,1.0,40.71418552,-73.98870253,POINT (-73.98870253 40.71418552),32663.84053513199
M1413,ERS,RIVERSIDE DR & W 119 ST,10024.0,Manhattan,MN09,7.0,40.81073566,-73.96437577,POINT (-73.96437577 40.81073566),39704.71131548723
M1273,ERS,MADISON AVE & E 101 ST,10029.0,Manhattan,MN11,8.0,40.79041877,-73.95183464,POINT (-73.95183464 40.79041877),35349.788930197516
X2254,ERS,WALES AVE & E 151 ST,10455.0,Bronx,BX01,8.0,40.8147089,-73.90658384,POINT (-73.90658384 40.8147089),38023.23516333946
R2638,BARS,MALDEN PL & PRIMROSE PL,10306.0,Staten Island,SI03,50.0,40.5620479,-74.11621912,POINT (-74.11621912 40.5620479),79977.85564733672
Q7873,ERS,37 AVE & 75 ST,11372.0,Queens,QN03,25.0,40.74906071,-73.89081892,POINT (-73.89081892 40.74906071),30177.112994400304
M1327,ERS,MADISON AVE & E 109 ST,10029.0,Manhattan,MN11,8.0,40.79554066,-73.94809544,POINT (-73.94809544 40.79554066),35756.91098304426
B0712,ERS,PARK ST & BEAVER ST,11206.0,Brooklyn,BK04,34.0,40.70024914,-73.93772796,POINT (-73.93772796 40.70024914),26736.571015693808
M0996,ERS,BROADWAY & W 68 ST,10023.0,Manhattan,MN07,6.0,40.77548698,-73.98216367,POINT (-73.98216367 40.77548698),37099.35796447302
R1485,ERS,CAPODANNO BLVD & CROMWELL AVE,10305.0,Staten Island,SI02,50.0,40.57991639,-74.07735256,POINT (-74.07735256 40.57991639),67783.88928215322
R0879,BARS,LONGVIEW RD & CEDAR TERR,10304.0,Staten Island,SI01,49.0,40.6120947,-74.08973222,POINT (-74.08973222 40.6120947),63649.133836554494
Q1381,BARS,ROCKAWAY BEACH BLVD & BEACH 118 ST,11694.0,Queens,QN14,32.0,40.57923518,-73.83892954,POINT (-73.83892954 40.57923518),51954.34389835574
M0451,ERS,AVENUE D & E 10 ST,10009.0,Manhattan,MN03,2.0,40.7248774,-73.97516417,POINT (-73.97516417 40.7248774),31088.946441420205
Q6601,BARS,HILLSIDE AVE & 170 ST,11432.0,Queens,QN12,27.0,40.71106937,-73.79202855,POINT (-73.79202855 40.71106937),41836.439250816846
B0185,BARS,GARDNER AVE & MASPETH AVE,11211.0,Brooklyn,BK01,34.0,40.71893488,-73.92841713,POINT (-73.92841713 40.71893488),26765.083932982427
Q1365,BARS,BEACH CHANNEL DR & BEACH 108 ST,11694.0,Queens,QN14,32.0,40.58393346,-73.83092888,POINT (-73.83092888 40.58393346),52115.21562527336
Q9303,BARS,NORTHERN BLVD & 127 ST,11368.0,Queens,,21.0,40.761739,-73.84371658,POINT (-73.84371658 40.761739),37194.44454062854
B3809,ERS,RICHARDS ST & SULLIVAN ST,11231.0,Brooklyn,BK06,38.0,40.67683437,-74.01079333,POINT (-74.01079333 40.67683437),37726.8651095985
R2658,BARS,ISABELLA AVE & RIGA ST,10306.0,Staten Island,SI03,50.0,40.55865267,-74.1147669,POINT (-74.1147669 40.55865267),80424.75333066976
R4534,BARS,NASSAU PL & ARTHUR KILL RD,10307.0,Staten Island,SI03,51.0,40.51872918,-74.24023846,POINT (-74.24023846 40.51872918),117211.12971482577
Q5390,BARS,KEESEVILLE AVE & MAYVILLE ST,11412.0,Queens,QN12,27.0,40.69867828,-73.76615111,POINT (-73.76615111 40.69867828),46881.649288361026
Q5065,ERS,110 RD & 167 ST,11433.0,Queens,QN12,27.0,40.69421059,-73.78522102,POINT (-73.78522102 40.69421059),43223.755349306266
B4072,ERS,VAN SICLEN AV BET SCHOEDERS & VANDALIA AVE,11239.0,Brooklyn,BK05,42.0,40.65244795,-73.88090506,POINT (-73.88090506 40.65244795),32696.373613505017
R1377,BARS,FISKE AVE & LEONARD AVE,10314.0,Staten Island,SI01,50.0,40.61762946,-74.13356815,POINT (-74.13356815 40.61762946),71989.47763256003
X2974,ERS,E TREMONT AVE & SOUTHERN BLVD,10460.0,Bronx,BX06,17.0,40.84271041,-73.88565994,POINT (-73.88565994 40.84271041),44721.13040547889
Q7939,ERS,B'WAY & ELMHURST AVE,11373.0,Queens,QN04,25.0,40.74195593,-73.88097007,POINT (-73.88097007 40.74195593),30458.726311080838
M1343,ERS,MADISON AVE & E 111 ST,10029.0,Manhattan,MN11,9.0,40.79679715,-73.94717623,POINT (-73.94717623 40.79679715),35862.72848069144
M0136,ERS,W BROADWAY & READE ST,10013.0,Manhattan,MN01,1.0,40.71601382,-74.00882328,POINT (-74.00882328 40.71601382),36381.463339260314
Q3144,ERS,QUEENS BLVD & 70 AVE,11375.0,Queens,QN06,29.0,40.7218475,-73.84652305,POINT (-73.84652305 40.7218475),33411.86437591026
B1990,ERS,JAMAICA AVE & MILLER AVE,11207.0,Brooklyn,BK05,37.0,40.68016138,-73.89318538,POINT (-73.89318538 40.68016138),28459.37726454705
Q8945,ERS,152 AVE & 126 ST,11420.0,Queens,QN10,28.0,40.66379131,-73.81523453,POINT (-73.81523453 40.66379131),40237.31039175545
R3252,BARS,WILSON AVE & NOTRE DAME AVE,10308.0,Staten Island,SI03,51.0,40.54907707,-74.15675182,POINT (-74.15675182 40.54907707),91688.86802504152
X3651,ERS,WHITE PLAINS RD & E 219 ST,10467.0,Bronx,BX12,12.0,40.88357438,-73.86280342,POINT (-73.86280342 40.88357438),56042.32060514502
Q9195,ERS,62 DR & 99 ST,11374.0,Queens,QN06,29.0,40.73366789,-73.85765183,POINT (-73.85765183 40.73366789),32604.387467972767
Q7050,BARS,53 DR & 63 ST,11378.0,Queens,QN05,30.0,40.72934291,-73.90261846,POINT (-73.90261846 40.72934291),27808.061136657034
Q6555,BARS,HOOVER AVE & 135 ST,11435.0,Queens,QN08,24.0,40.71360203,-73.82259801,POINT (-73.82259801 40.71360203),36652.70708053958
R3051,BARS,EMMET & SOUTH RAILROAD AVES,10306.0,Staten Island,SI03,51.0,40.56036268,-74.13186704,POINT (-74.13186704 40.56036268),83703.68441151858
Q6979,BARS,46 AVE & 220 ST,11364.0,Queens,QN11,23.0,40.75971471,-73.76125541,POINT (-73.76125541 40.75971471),51398.14122692004
Q8947,ERS,150 AVE & 134 ST,11430.0,Queens,QN10,28.0,40.66385258,-73.80647434,POINT (-73.80647434 40.66385258),41705.550810963614
Q4786,ERS,110 AVE & BREWER BLVD,11433.0,Queens,QN12,27.0,40.69339784,-73.78893104,POINT (-73.78893104 40.69339784),42543.42029237954
Q6044,BARS,40 AVE & MORGAN ST,11363.0,Queens,QN11,19.0,40.77431082,-73.7395852,POINT (-73.7395852 40.77431082),57855.63576470132
Q8887,ERS,ROCKAWAY BLVD & 142 ST,11436.0,Queens,QN12,28.0,40.67425599,-73.79898974,POINT (-73.79898974 40.67425599),41900.026799913736
M1424,ERS,PLEASANT AVE & E 119 ST,10035.0,Manhattan,MN11,8.0,40.79698743,-73.93174315,POINT (-73.93174315 40.79698743),35107.3781341211
B2184,ERS,AVENUE M & E 104 ST,11236.0,Brooklyn,BK18,46.0,40.64050165,-73.88812747,POINT (-73.88812747 40.64050165),33811.272290356195
B0655,ERS,GREENE AVE & CLASSON AVE,11238.0,Brooklyn,BK03,35.0,40.68741563,-73.95971375,POINT (-73.95971375 40.68741563),28935.66510932799
M1541,ERS,AMSTERDAM AVE & W 132 ST,10027.0,Manhattan,MN09,9.0,40.81696524,-73.95364428,POINT (-73.95364428 40.81696524),39551.92915827843
M2019,ERS,W THAMES ST & BATTERY PL,10280.0,Manhattan,MN01,1.0,40.70813393,-74.01662579,POINT (-74.01662579 40.70813393),37728.46130067559
B2676,ERS,2 AVE & 58 ST,11220.0,Brooklyn,BK07,38.0,40.64459805,-74.02159803,POINT (-74.02159803 40.64459805),43903.8582044173
M0264,ERS,SUFFOLK ST & BROOME ST,10002.0,Manhattan,MN03,1.0,40.71715657,-73.98704017,POINT (-73.98704017 40.71715657),32498.99130525734
Q7291,ERS,QUEENS BLVD & 48 ST,11104.0,Queens,QN02,26.0,40.74318389,-73.91667041,POINT (-73.91667041 40.74318389),28308.829914403872
R3785,ERS,LISA LA & EBEY LA,10312.0,Staten Island,SI03,51.0,40.54892172,-74.1965295,POINT (-74.1965295 40.54892172),100616.24967043914
Q8628,ERS,LINDEN BLVD & BEDELL ST,11434.0,Queens,QN12,28.0,40.68843485,-73.7876421,POINT (-73.7876421 40.68843485),42989.90732671557
B1415,ERS,3 AVE & 37 ST,11232.0,Brooklyn,BK07,38.0,40.65487207,-74.00672309,POINT (-74.00672309 40.65487207),39458.85343139908
Q9611,ERS,JAMAICA AVE & 104 ST,11418.0,Queens,QN09,32.0,40.69527439,-73.84304344,POINT (-73.84304344 40.69527439),33587.61359703778
B2387,ERS,CHASE CT & RALPH AVE,11236.0,Brooklyn,BK18,45.0,40.64207824,-73.91965951,POINT (-73.91965951 40.64207824),31962.79333970004
Q6019,ERS,103 AVE & 109 ST,11419.0,Queens,QN09,28.0,40.68556778,-73.83342191,POINT (-73.83342191 40.68556778),35408.914851528505
B0967,ERS,FRANKLIN AVE & MONROE ST,11238.0,Brooklyn,BK03,35.0,40.6847988,-73.95640329,POINT (-73.95640329 40.6847988),28717.76158713974
Q7602,BARS,19 AVE & STEINWAY ST,11105.0,Queens,QN01,22.0,40.77827184,-73.8994381,POINT (-73.8994381 40.77827184),33103.05686671056
R1357,BARS,VICTORY BLVD & SHERADEN AVE,10314.0,Staten Island,SI01,50.0,40.61183767,-74.1384359,POINT (-74.1384359 40.61183767),74187.07164087906
B2957,ERS,AVENUE O & W 7 ST,11204.0,Brooklyn,BK11,44.0,40.61052191,-73.98117936,POINT (-73.98117936 40.61052191),42698.62493278846
R4213,ERS,AMBOY RD 200' W OF PRESTON AVE,10312.0,Staten Island,SI03,51.0,40.54137922,-74.16677564,POINT (-74.16677564 40.54137922),95641.14640374102
M0551,ERS,GREENWICH AVE & W 13 ST,10014.0,Manhattan,MN02,3.0,40.73876124,-74.00240554,POINT (-74.00240554 40.73876124),36494.86271718374
Q9806,ERS,LIBERTY AVE & VAN WYCK XWAY,11435.0,Queens,QN12,28.0,40.69195362,-73.81013931,POINT (-73.81013931 40.69195362),38800.28293715838
X2942,ERS,CROTONA AVE & CROTONA PARK N,10457.0,Bronx,BX06,15.0,40.8421903,-73.89410151,POINT (-73.89410151 40.8421903),43913.529432687574
Q7995,BARS,DENMAN ST & 94 ST,11373.0,Queens,QN04,21.0,40.74520021,-73.8715691,POINT (-73.8715691 40.74520021),31765.994469227513
R2622,BARS,TYSENS LA & MANILA AVE,10306.0,Staten Island,SI03,50.0,40.55992969,-74.10954904,POINT (-74.10954904 40.55992969),79018.12313071954
Q7795,BARS,31 AVE & 57TH ST,11377.0,Queens,QN01,22.0,40.75725492,-73.90484695,POINT (-73.90484695 40.75725492),30104.25611322054
Q7824,BARS,NORTHERN BLVD & 68 ST,11377.0,Queens,QN03,25.0,40.75411807,-73.89794969,POINT (-73.89794969 40.75411807),30169.16502829434
B0869,ERS,PATCHEN AVE & DECATUR ST,11233.0,Brooklyn,BK03,36.0,40.68230798,-73.925946,POINT (-73.925946 40.68230798),27151.34140625692
R0794,ERS,NICHOLAS AVE & BLACKFORD AVE,10302.0,Staten Island,SI01,49.0,40.63311853,-74.14129875,POINT (-74.14129875 40.63311853),70811.80976085542
R0093,ERS,STANLEY AVE & GLEN AVE,10301.0,Staten Island,SI01,49.0,40.63422332,-74.09068738,POINT (-74.09068738 40.63422332),59701.99200878519
B3278,ERS,AVENUE W & OCEAN AVE,11229.0,Brooklyn,BK15,48.0,40.59487085,-73.95055415,POINT (-73.95055415 40.59487085),42114.37091017236
R3057,BARS,CURRIE AVE & HYLAN BLVD,10306.0,Staten Island,GNRA,51.0,40.55729517,-74.12730058,POINT (-74.12730058 40.55729517),83395.61358039016
X2651,ERS,RANDALL AVE & LELAND AVE,10473.0,Bronx,BX09,18.0,40.81738906,-73.86012269,POINT (-73.86012269 40.81738906),42866.40257856031
Q4748,BARS,CLINTONVILLE ST & WILLETS POINT BLVD,11357.0,Queens,QN07,19.0,40.77903943,-73.8051111,POINT (-73.8051111 40.77903943),45509.607698634885
M0419,ERS,AVENUE B & E 2 ST,10009.0,Manhattan,MN03,2.0,40.72201851,-73.98344364,POINT (-73.98344364 40.72201851),32143.38948908301
B4116,ERS,WHITMAN DR N & UTAH WK S OF E 66 ST,11234.0,Brooklyn,BK18,46.0,40.6112512,-73.90360336,POINT (-73.90360336 40.6112512),38083.04847100627
R0462,BARS,LYNHURST AVE & ANDERSON ST,10305.0,Staten Island,SI01,49.0,40.61742956,-74.07085531,POINT (-74.07085531 40.61742956),58710.92315927037
Q6776,BARS,81 AVE & 264 ST,11004.0,Queens,QN13,23.0,40.74376337,-73.70673447,POINT (-73.70673447 40.74376337),61687.31323859562
Q5450,BARS,JAMAICA AVE & 209 ST,11429.0,Queens,QN13,27.0,40.71463158,-73.75133218,POINT (-73.75133218 40.71463158),50056.764277458125
R2218,BARS,CLAWSON ST & NEW DORP LA,10306.0,Staten Island,SI02,50.0,40.57150204,-74.11150133,POINT (-74.11150133 40.57150204),76853.35053170606
R4067,ERS,NIPPON AVE & SHELDON AVE,10312.0,Staten Island,SI03,51.0,40.54188548,-74.19384097,POINT (-74.19384097 40.54188548),101589.25323254407
B1528,ERS,ALBEMARLE RD & STRATFORD RDS,11218.0,Brooklyn,BK14,40.0,40.6461822,-73.96919695,POINT (-73.96919695 40.6461822),34628.97823436775
R0961,BARS,VAN NAME AVE & HEUSDEN ST,10303.0,Staten Island,SI01,49.0,40.63375374,-74.15333634,POINT (-74.15333634 40.63375374),73354.24758007967
B2626,ERS,8 AVE & 50 ST,11220.0,Brooklyn,BK07,38.0,40.64111585,-74.00371246,POINT (-74.00371246 40.64111585),40931.79745063097
